sumber,bab,pasal,ayat,tahun_terbit,status,chunk_index,kategori,page_content
Peraturan_Akademik_2023,12,36,7,2023,berlaku,269,"dosen, pembimbing akademik, dan pembimbing tugas akhir","Untuk menjamin mutu bimbingan maka beban kerja dosen dalam membimbing penelitian terstruktur dalam rangka penyusunan tugas akhir paling banyak 8 (delapan) mahasiswa per semester,"
Peraturan_Akademik_2023,12,36,8,2023,berlaku,270,"dosen, pembimbing akademik, dan pembimbing tugas akhir","Koordinator Program Studi secara berkala membantu proses pembimbingan dan apabila proses pembimbingan tidak berjalan dengan baik dan teratur, maka koordinator program studi dapat mengusulkan penggantian dosen pembimbing skripsi,"
Peraturan_Akademik_2023,12,36,9,2023,berlaku,271,"dosen, pembimbing akademik, dan pembimbing tugas akhir","Pembimbingan dilakukan di lingkungan kampus secara terstruktur, paling sedikit 6 (enam) kali dalam satu semester, dan wajib direkam dalam buku/kartu bimbingan,"
Peraturan_Akademik_2023,12,36,10,2023,berlaku,272,"dosen, pembimbing akademik, dan pembimbing tugas akhir","Dalam hal terdapat keberatan atas penunjukan pembimbing tugas akhir/ skripsi maupun proses pembimbingan, maka diselesaikan oleh Ketua Jurusan atau Wakil Dekan 1,"
Peraturan_Akademik_2023,12,36,11,2023,berlaku,273,"dosen, pembimbing akademik, dan pembimbing tugas akhir","Dosen pembimbing tugas akhir/ skripsi mempunyai tugas: a. Mengarahkan topik-topik penelitian/tugas akhir yang mendukung roadmap penelitian Fakultas, Universitas atau Rencana Induk Riset Nasional (RIRN) atau topik- topik penelitian yang menjadi prioritas pemerintah karena situasi yang terjadi, b. Memberikan persetujuan tentang topik yang diambil oleh mahasiswa bimbingannya sesuai dengan topik yang diarahkan pada ayat (11) butir a, c. Mengarahkan dan memastikan bahwa mahasiswa mampu menyusun penelitian/tugas akhir yang benar dan berkualitas sesuai dengan kaidah ilmiah, d. Mengkoreksi dan memastikan bahwa laporan tugas akhir/skripsi telah disusun dengan baik sesuai dengan kaidah ilmiah dan mengikuti format penulisan ilmiah, e. Memastikan bahwa mahasiswa bimbinganya mampu dan sudah siap diujikan tugas akhir/skripsinya, £ Mengarahkan dan memastikan bimbingannya telah menyusun artikel ilmiah yang siap dipublish minimal di jurnal nasional terakreditasi, g. mengarahkan dan memantau mahasiswa yang dibimbing untuk mengisi tracer study dalam periode minimal 2 tahun setelah lulus, h. melaporkan kinerja sebagai pembimbing akademik kepada pimpinan unit minimal 1 kali per semester"
Peraturan_Akademik_2023,12,36,12,2023,berlaku,274,"dosen, pembimbing akademik, dan pembimbing tugas akhir",Dosen pembimbing tugas akhir/ skripsi wajib mengupayakan penyelesaian pembimbingan tugas akhir /skripsi maksimal dalam 1 (satu) semester atau 2 (dua semester) bagi bidang ilmu tertentu.
Peraturan_Akademik_2023,13,37,1,2023,berlaku,275,semester antara,"Satu tahun akademik terdiri atas 2 (dua) semester dan UPN “Veteran” Jawa Timur dapat menyelenggarakan Semester Antara,"
Peraturan_Akademik_2023,13,37,2,2023,berlaku,276,semester antara,"Semester Antara sebagaimana dimaksud pada ayat (1) diselenggarakan: a. selama paling sedikit 8 (delapan) minggu, b. beban belajar mahasiswa paling banyak 9 (sembilan) sks, dan Cc. tatap muka sebanyak 16 (enam belas) kali termasuk evaluasi tengah Semester Antara dan evaluasi akhir Semester Antara."
Peraturan_Akademik_2023,13,37,3,2023,berlaku,277,semester antara,Pelaksanaan Semester Antara dilakukan sesuai kebutuhan dan diatur oleh Fakultas.
Peraturan_Akademik_2023,14,38,1,2023,berlaku,278,status mahasiswa,"Pada setiap semester, mahasiswa memiliki salah satu status akademik tertentu, yakni: a. Aktif, b. tidak aktif, c. cuti akademik, d. Mendapatkan sanksi, e. pindah studi (transfer), f. undur diri, g. putus studi/ Drop Out (DO), h. meninggal dunia, i. lulus"
Peraturan_Akademik_2023,14,38,2,2023,berlaku,279,status mahasiswa,Fakultas melakukan evaluasi dan analisis terhadap status mahasiswa pada setiap semester sebagai bagian dari proses penjaminan mutu
Peraturan_Akademik_2023,15,39,1,2023,berlaku,280,cuti akademik,"Cuti akademik adalah masa tidak mengikuti kegiatan akademik untuk waktu sekurang-kurangnya 1 (satu) semester dan sebanyak-banyaknya 2 (dua) semester, yang tidak berturut-turut,"
Peraturan_Akademik_2023,15,39,2,2023,berlaku,281,cuti akademik,"Cuti akademik hanya dapat diberikan kepada mahasiswa yang telah mengikuti kegiatan akademik sekurang- kurangnya 2 (dua) semester, kecuali untuk cuti akademik karena alasan khusus,"
Peraturan_Akademik_2023,15,39,3,2023,berlaku,282,cuti akademik,"Jadwal pengajuan cuti akademik diatur dalam kalender akademik, kecuali untuk cuti akademik karena alasan khusus,"
Peraturan_Akademik_2023,15,39,4,2023,berlaku,283,cuti akademik,"Cuti akademik karena alasan khusus adalah cuti akademik yang diberikan karena mahasiswa mengalami halangan yang tidak dapat dihindari, antara lain karena melahirkan, melaksanakan tugas negara, tugas universitas atau menjalani pengobatan yang tidak memungkinkan untuk mengikuti kegiatan akademik,"
Peraturan_Akademik_2023,15,39,5,2023,berlaku,284,cuti akademik,"Cuti akademik tidak dihitung sebagai masa studi,"
Peraturan_Akademik_2023,15,39,6,2023,berlaku,285,cuti akademik,"Izin cuti akademik tidak berlaku surut,"
Peraturan_Akademik_2023,15,39,7,2023,berlaku,286,cuti akademik,"Mahasiswa yang berstatus cuti akademik tidak diwajibkan membayar biaya pendidikan/ UKT (Uang Kuliah Tunggal),"
Peraturan_Akademik_2023,15,39,8,2023,berlaku,287,cuti akademik,"Mahasiswa yang memperoleh izin cuti akademik tidak diperkenankan melakukan kegiatan akademik,"
Peraturan_Akademik_2023,15,39,9,2023,berlaku,288,cuti akademik,"Mahasiswa yang sedang menjalani hukuman skorsing tidak dapat mengajukan cuti akademik,"
Peraturan_Akademik_2023,15,39,10,2023,berlaku,289,cuti akademik,"Mahasiswa dengan status cuti akademik dilaporkan pada pangkalan data pendidikan tinggi sehingga statusnya tidak aktif/cuti, dan pemberian ijin cuti tetap memperhatikan penjaminan mutu."
Peraturan_Akademik_2023,15,40,1,2023,berlaku,290,cuti akademik,"Permohonan cuti akademik diajukan oleh mahasiswa bersangkutan kepada Rektor c/g Warek I dengan alasan yang dapat diterima secara akademik dan diketahui oleh orang tua, Koordinator Program Studi dan Dekan,"
Peraturan_Akademik_2023,15,40,2,2023,berlaku,291,cuti akademik,"Persetujuan cuti akademik diterbitkan dalam bentuk Surat Ijin Cuti Akademik,"
Peraturan_Akademik_2023,15,40,3,2023,berlaku,292,cuti akademik,"Permohonan cuti akademik sebagaimana ayat satu (1) diajukan sebelum pelaksanaan /jadwal registrasi administratif, dengan mengisi formulir yang tersedia dan a. transkrip akademik, b, bukti pembayaran UKT terakhir, c. fotokopi Kartu Tanda Mahasiswa (KTM), dan d. dokumen pendukung alasan cuti."
Peraturan_Akademik_2023,15,40,4,2023,berlaku,293,cuti akademik,Cuti akademik tidak bisa diajukan pada saat perkuliahaan sudah berjalan atau pada akhir semester.
Peraturan_Akademik_2023,15,40,5,2023,berlaku,294,cuti akademik,"Berdasarkan surat izin cuti, operator sistem BAKPK wajib memutakhirkan status mahasiswa menjadi cuti sebelum masa registrasi administratif berakhir."
Peraturan_Akademik_2023,16,41,1,2023,berlaku,295,tidak aktif,"Mahasiswa yang tidak melaksanakan registrasi administratif dan/ atau registrasi akademik akan memperoleh status akademik tidak aktif pada semester berjalan dan masa studi diperhitungkan,"
Peraturan_Akademik_2023,16,41,2,2023,berlaku,296,tidak aktif,"Mahasiswa yang berstatus tidak aktif sebagaimana dimaksud pada ayat (1) di atas diwajibkan membayar biaya pendidikan sebesar 100 (seratus) persen selama semester tidak aktif,"
Peraturan_Akademik_2023,16,41,3,2023,berlaku,297,tidak aktif,"Mahasiswa yang berstatus tidak aktif selama 2 (dua) semester berturut-turut atau 4 (empat) semester secara tidak berurutan dinyatakan kehilangan statusnya sebagai mahasiswa,"
Peraturan_Akademik_2023,16,41,4,2023,berlaku,298,tidak aktif,"Rektor dapat mempertimbangkan kembali status mahasiswa pada ayat (3) dengan ketentuan: a. Mahasiswa mengajukan surat permohonan aktif kembali kepada Rektor paling lambat 1 bulan sebelum perkuliahan semester berikutnya dimulai, dan, b. Jika permohonan disetujui oleh Rektor, maka mahasiswa diwajibkan menyelesaikan semua kewajiban administratif, biaya pendidikan, dan wajib mendaftar ulang sesuai ketentuan yang berlaku,"
Peraturan_Akademik_2023,16,41,5,2023,berlaku,299,tidak aktif,"Jjin aktif kembali bagi mahasiswa tersebut pada ayat (4) hanya diberikan sekali selama masa studi di UPN “Veteran” Jawa Timur, dan jangka waktu selama tidak aktif diperhitungkan sebagai masa studi."
Peraturan_Akademik_2023,17,42,1,2023,berlaku,300,pindah studi,"Mahasiswa dapat mengajukan permohonan pindah studi untuk memperoleh transfer kredit atas mata kuliah yang telah diperoleh di program studi lain, baik program studi di lingkungan UPN “Veteran” Jawa Timur maupun perguruan tinggi lain. Bagian Kesatu Pindah Studi di Lingkungan UPN “Veteran” Jawa Timur"
Peraturan_Akademik_2023,17,43,1,2023,berlaku,301,pindah studi,"Mahasiswa dapat melakukan pindah studi di lingkungan UPN “Veteran” Jawa Timur apabila: a.telah mengikuti kegiatan akademik paling sedikit 2 (dua) semester berturut - turut, b. bukan karena melanggar tata tertib kehidupan kampus atau sebab lain yang sejenis, c.tidak buta warna bagi fakultas/ program studi yang mempersyaratkan dan tidak cacat fisik yang dapat mengganggu proses belajar mengajar: G.akreditasi Prodi asal minimal sama dengan akreditasi Prodi yang dituju, e. disetujui oleh fakultas baik fakultas asal maupun fakultas yang dituju, melalui pertimbangan program studi, dengan memperhatikan kemampuan daya tampung dan/atau hasil pengakuan mata kuliah yang telah ditempuh dan/ atau sisa masa studi, f pengajuan permohonan pindah studi diajukan oleh mahasiswa paling lambat 4 (empat) minggu sebelum awal kuliah Semester Gasal/ Genap sesuai dengan kalender akademik."
Peraturan_Akademik_2023,17,43,2,2023,berlaku,302,pindah studi,Pindah studi hanya diizinkan satu kali:
Peraturan_Akademik_2023,17,43,3,2023,berlaku,303,pindah studi,"Mata kuliah yang dapat ditransferkreditkan harus memenuhi syarat sebagai berikut: a. memiliki kandungan materi yang setara dengan mata kuliah yang terdapat pada kurikulum program studi yang sudah diikuti, b. apabila mata kuliah yang diambil tidak memenuhi kriteria dalam butir a, namun dianggap mendukung ketercapaian kompetensi, dapat ditransferkreditkan sebagai mata kuliah pilihan:"
Peraturan_Akademik_2023,17,43,4,2023,berlaku,304,pindah studi,"Lama studi yang telah ditempuh tetap diperhitungkan dalam masa studi pada fakultas/ program studi yang dituju,"
Peraturan_Akademik_2023,17,43,5,2023,berlaku,305,pindah studi,"Pindah studi mahasiswa ditetapkan dengan Keputusan Rektor UPN “Veteran” Jawa Timur setelah memperoleh persetujuan dari fakultas dan program studi yang dituju,"
Peraturan_Akademik_2023,17,43,6,2023,berlaku,306,pindah studi,Tatacara pengajuan permohonan pindah studi di lingkungan UPN “Veteran” Jawa Timur diatur pada buku Pedoman Akademik. Bagian Kedua Pindah Studi dari PTN Lain
Peraturan_Akademik_2023,17,44,1,2023,berlaku,307,pindah studi,"UPN “Veteran” Jawa Timur menerima mahasiswa pindahan yang berasal dari PTN lain di awal Semester Gasal (tahun ajaran baru),"
Peraturan_Akademik_2023,17,44,2,2023,berlaku,308,pindah studi,"UPN “Veteran” Jawa Timur menerima mahasiswa pindahan yang berasal dari PTN lain apabila: a. status Badan Akreditasi Nasional-Perguruan Tinggi (BAN- PT)/ Lembaga Akreditasi Mandiri-Perguruan Tinggi (LAM- PT) perguruan tingginya sama atau lebih tinggi, (unggul) b.fakultas/ program studi dari PTN asal harus sejenis dan sejalur dengan fakultas/ program studi yang dituju di lingkungan UPN “Veteran” Jawa Timur dan dengan peringkat akreditasi dari Badan Akreditasi Nasional- Perguruan Tinggi (BAN-PT)/ Lembaga Akreditasi Mandiri- Perguruan Tinggi (LAM-PT) yang setingkat atau lebih tinggi, c. tidak dalam status dikeluarkan/ putus studi dari PTN lain, d.tidak pernah melakukan pelanggaran tata tertib kehidupan kampus universitas atau fakultas atau sebab lain yang sejenis, yang dinyatakan dengan surat keterangan dari institusi asal, e.alasan pindah karena mengikuti keluarga (dikuatkan dengan surat keterangan dari pihak yang berwenang), sebagai utusan daerah/PTN (dikuatkan dengan surat usulan dari Pemerintah Daerah atau Rektor yang bersangkutan), atau kondisi force major (bencana alam, kerusuhan, dan lainnya yang sejenis),"
Peraturan_Akademik_2023,17,44,3,2023,berlaku,309,pindah studi,"Lama studi yang diperoleh di PTN asal, paling sedikit 2 (dua) semester dan/atau paling banyak telah menempuh 4 (empat) semester dengan ketentuan sebagai berikut: Lama Studi 2 (dua) semester Jumlah SKS 40 IPK 2,75; Lama Studi 4 (empat) semester Jumlah SKS 72 IPK 2,75;"
Peraturan_Akademik_2023,17,44,4,2023,berlaku,310,pindah studi,"Lama studi yang telah ditempuh, tetap diperhitungkan dalam masa studi pada fakultas/ program studi UPN “Veteran” Jawa Timur yang dituju,"
Peraturan_Akademik_2023,17,44,5,2023,berlaku,311,pindah studi,"Pengajuan permohonan pindah studi diajukan paling lambat 4 (empat) minggu sebelum awal kuliah Semester Gasal dimulai,"
Peraturan_Akademik_2023,17,44,6,2023,berlaku,312,pindah studi,"Persetujuan pindah studi perlu mempertimbangkan kemampuan daya tampung pada fakultas/ program studi di lingkungan UPN “Veteran” Jawa Timur, konversi mata kuliah, serta sisa masa studi,"
Peraturan_Akademik_2023,17,44,7,2023,berlaku,313,pindah studi,"Pindah studi mahasiswa ditetapkan dengan Keputusan Rektor UPN “Veteran” Jawa Timur setelah memperoleh persetujuan dari fakultas/ program studi yang dituju,"
Peraturan_Akademik_2023,17,44,8,2023,berlaku,314,pindah studi,"Rektor dapat menetapkan lain di luar ketentuan tersebut di atas dengan pertimbangan khusus, antara lain: a. kasus politik, b. kerusuhan, c. keamanan, d. bencana alam."
Peraturan_Akademik_2023,17,44,9,2023,berlaku,315,pindah studi,Tata cara pengajuan permohanan pindah studi dari PTN lain diatur dalam buku Pedoman Akademik. Bagian Ketiga Pindah Studi dari Perguruan Tinggi Luar Negeri
Peraturan_Akademik_2023,17,45,1,2023,berlaku,316,pindah studi,"UPN “Veteran” Jawa Timur dapat menerima mahasiswa pindahan yang berasal dari perguruan tinggi luar negeri di setiap awal Semester Gasal,"
Peraturan_Akademik_2023,17,45,2,2023,berlaku,317,pindah studi,"UPN “Veteran” Jawa Timur menerima mahasiswa WNI/ WNA pindahan yang berasal dari perguruan tinggi luar negeri yang diakui oleh Kementerian Pendidikan dan Kebudayaan, dan telah mengikuti pendidikan sekurang- kurangnya 2 (dua) semester, serta memenuhi ketentuan yang berlaku:"
Peraturan_Akademik_2023,17,45,3,2023,berlaku,318,pindah studi,Pengajuan permohonan pindah studi diajukan paling lambat 4 (empat) minggu sebelum awal kuliah Semester Gasal dimulai:
Peraturan_Akademik_2023,17,45,4,2023,berlaku,319,pindah studi,"Bagi mahasiswa WNA dari perguruan tinggi luar negeri yang akan pindah studi menjadi mahasiswa di UPN “Veteran” Jawa Timur harus menyerahkan persyaratan sebagai berikut: a. daftar riwayat hidup, b. fotokopi/ salinan ijazah dan transkrip akademik, Cc. surat keterangan jaminan pembiayaan selama mengikuti pendidikan di Indonesia berupa bank account, d.fotokopi paspor yang masih berlaku minimal 1 (satu) tahun, e. surat pernyataan yang bersangkutan tidak akan bekerja selama belajar di Indonesia, f. surat pernyataan yang bersangkutan akan mematuhi peraturan perundangan-undangan yang berlaku di Indonesia, &. pasfoto terbaru, h. surat keterangan kesehatan dari instansi berwenang, dan i. surat izin dari Kementerian Pendidikan dan Kebudayaan."
Peraturan_Akademik_2023,17,45,5,2023,berlaku,320,pindah studi,"Bagi mahasiswa WNI dari perguruan tinggi luar negeri yang akan pindah studi menjadi mahasiswa di UPN “Veteran” Jawa Timur harus menyerahkan persyaratan sebagai berikut: a. daftar riwayat hidup: b. fotokopi/salinan ijazah dan transkrip akademik, c. surat pernyataan yang bersangkutan akan mematuhi segala peraturan perundangan-undangan yang berlaku di Indonesia, d. pasfoto terbaru, e. surat keterangan kesehatan dari instansi berwenang."
Peraturan_Akademik_2023,18,46,1,2023,berlaku,321,putus studi,"Mahasiswa dinyatakan putus studi apabila: a. melebihi batas studi 7 (tujuh) tahun atau tidak dapat memenuhi ketentuan evaluasi hasil belajar sebagaimana tersebut pada pasal 29, b. Tidak aktif selama 2 (dua) semester berturut-turut atau 4 (empat) semester secara tidak berurutan, c.dinyatakan tidak laik lanjut studi atas dasar pertimbangan tes kesehatan (baik kesehatan fisik maupun mental) dari tim dokter yang ditunjuk oleh pimpinan universitas, d. mendapat sanksi atas pelanggaran akademik berat, e. mendapat keputusan pengadilan yang telah mempunyai kekuatan hukum tetap dengan hukuman sekurang-kurangnya 2 (dua) semester."
Peraturan_Akademik_2023,18,46,2,2023,berlaku,322,putus studi,"Mahasiswa yang putus studi sebagaimana diatur ayat (1) huruf a, b dan c maka dapat: a. mengajukan surat permohonan undur diri yang disetujui orang tua, b. diketahui pembimbing akademik/ Koordinator Program Studi ditujukan kepada Dekan, c. Dekan mengajukan surat permohonan kepada Rektor untuk diterbitkan Keputusan Rektor UPN “Veteran” Jawa Timur tentang undur diri, d.Rektor berdasarkan usulan dari Dekan menerbitkan Keputusan Rektor tentang undur diri, e. Bagi mahasiswa yang tidak laik melanjutkan studi, apabila dalam waktu paling lambat 2 (dua) bulan sejak dinyatakan tidak laik lanjut studi mahasiswa yang bersangkutan tidak mengajukan undur diri, maka Rektor menerbitkan Keputusan Rektor UPN “Veteran” Jawa Timur tentang pemutusan hubungan studi, f. Diberikan hak untuk mendapatkan data hasil atau prestasi studi."
Peraturan_Akademik_2023,18,46,3,2023,berlaku,323,putus studi,"Mahasiswa yang putus studi sebagaimana diatur ayat (1) huruf d dan e maka: a,dalam waktu paling lambat 1 (satu) bulan setelah keputusan tim hukum UPN “Veteran” Jawa Timur yang dituangkan dalam Keputusan Rektor UPN “Veteran” Jawa Timur atau keputusan pengadilan, Dekan mengajukan surat permohonan kepada Rektor untuk diterbitkan Keputusan Rektor UPN “Veteran” Jawa Timur tentang putus studi, b. Rektor berdasarkan usulan dari Dekan menerbitkan Keputusan Rektor UPN “Veteran” Jawa Timur tentang pemutusan hubungan studi, c. Tidak diberikan hak untuk mendapatkan data hasil atau prestasi studi."
Peraturan_Akademik_2023,19,47,1,2023,berlaku,324,kelulusan,"Mahasiswa dinyatakan lulus apabila memenuhi persyaratan sebagai berikut: a. telah lulus ujian tugas akhir/ skripsi di depan penguji atau tim penguji, b. telah menyerahkan revisi tugas akhir/ skripsi yang lolos dari deteksi anti plagiarisme dengan aplikasi tertentu dan dibuktikan dengan surat keterangan sirmilarity, c. berstatus sebagai mahasiswa aktif pada semester tersebut dan tidak melampaui masa studi maksimum yang ditetapkan universitas, d. menyelesaikan semua kewajiban administratif termasuk mengembalikan semua koleksi perpustakaan/ laboratorium yang dipinjam, e. telah menyelesaikan semua kewajiban dalam masa studi dan/atau tugas yang dibebankan sesuai dengan kurikulum yang ditetapkan untuk program studi (termasuk tugas akhir yang telah diperbaiki), f. telah mengunggah tugas akhir/skripsi pada repository UPN “Veteran” Jawa Timur, g. mempunyai artikel dari tugas akhir/skripsi yang telah dipublikasi paling rendah di jurnal nasional sebagai penulis pertama dengan status accepted/ published."
Peraturan_Akademik_2023,19,47,2,2023,berlaku,325,kelulusan,"Kelulusan mahasiswa dinyatakan melalui penetapan kelulusan di fakultas,"
Peraturan_Akademik_2023,19,47,3,2023,berlaku,326,kelulusan,"Penetapan kelulusan sebagaimana yang dimaksud pada ayat (2) tersebut diselenggarakan melalui yudisium di tingkat fakultas,"
Peraturan_Akademik_2023,19,47,4,2023,berlaku,327,kelulusan,"Mahasiswa yang tidak menyerahkan revisi dalam waktu 1 (satu) bulan sejak pelaksanaan ujian tugas akhir/ skripsi, wajib mengikuti ujian ulang,"
Peraturan_Akademik_2023,19,47,5,2023,berlaku,328,kelulusan,"Kelulusan setelah menyelesaikan program sarjana dapat diberikan dengan atau tanpa predikat yang terdiri atas: a. Memuaskan, b. Sangat Memuaskan: c. Pujian (Cumlaude)."
Peraturan_Akademik_2023,19,47,6,2023,berlaku,329,kelulusan,"Predikat kelulusan “memuaskan” diberikan apabila memperoleh IPK 2,76 (dua koma tujuh enam) sampai dengan 3,00 (tiga koma nol nol):"
Peraturan_Akademik_2023,19,47,7,2023,berlaku,330,kelulusan,"Predikat kelulusan “sangat memuaskan” diberikan apabila memperoleh IPK 3,01 (tiga koma nol satu) sampai dengan 3,50 (tiga koma lima nol):"
Peraturan_Akademik_2023,19,47,8,2023,berlaku,331,kelulusan,"Predikat kelulusan “pujian” (cumlaude) diberikan apabila memperoleh IPK 3,51 (tiga koma lima satu) sampai dengan 4,00 (empat koma nol nol), tidak terdapat nilai C pada transkrip,"
Peraturan_Akademik_2023,19,47,9,2023,berlaku,332,kelulusan,"Predikat kelulusan “pujian” (cumlaude) ditentukan juga dengan memperhatikan masa studi terjadwal (n semester) ditambah 1 (satu) semester,"
Peraturan_Akademik_2023,19,47,10,2023,berlaku,333,kelulusan,Rektor memberikan penghargaan piagam kepada lulusan dengan predikat “pujian” (cumlaude). Bagian Kesatu Upacara Wisuda
Peraturan_Akademik_2023,19,48,1,2023,berlaku,334,kelulusan,"UPN “Veteran” Jawa Timur menyelenggarakan upacara wisuda sekurang-kurangnya 3 (tiga) kali periode kelulusan dalam 1 (satu) tahun,"
Peraturan_Akademik_2023,19,48,2,2023,berlaku,335,kelulusan,"Mahasiswa yang telah dinyatakan lulus dari pendidikan sarjana di UPN “Veteran” Jawa Timur wajib mengikuti upacara wisuda pada periode kelulusannya, atau selambat-lambatnya 1 (satu) periode wisuda berikutnya sejak dinyatakan lulus,"
Peraturan_Akademik_2023,19,48,3,2023,berlaku,336,kelulusan,"Mahasiswa yang belum mengikuti wisuda sebagaimana yang dimaksud ayat (2) belum bisa mendapatkan ijazah dan transkrip asli,"
Peraturan_Akademik_2023,19,48,4,2023,berlaku,337,kelulusan,"Mahasiswa yang telah dinyatakan lulus dari program sarjana akan mendapatkan ijazah, transkrip akademik, SKPI dan ucapan selamat dari Rektor,"
Peraturan_Akademik_2023,19,48,5,2023,berlaku,338,kelulusan,"Mahasiswa terbaik ditetapkan berdasarkan IPK tertinggi, masa studi tercepat, dan tepat waktu, poin SKPM terbesar, serta kriteria lain yang ditetapkan oleh Fakultas,"
Peraturan_Akademik_2023,19,48,6,2023,berlaku,339,kelulusan,"Wisudawan berprestasi ditetapkan berdasarkan kriteria prestasi tertinggi secara akumulatif selama menjadi mahasiswa UPN “Veteran” Jawa Timur yang mengacu pada peraturan SKPM, meliputi bidang ilmu pengetahuan, teknologi, hukum, humniora, olahraga, seni budaya di tingkat nasional/internasional. Bagian Kedua Gelar dan Sebutan"
Peraturan_Akademik_2023,19,49,1,2023,berlaku,340,kelulusan,"Gelar sarjana adalah gelar yang diberikan kepada lulusan UPN “Veteran” Jawa Timur yang telah dinyatakan lulus pendidikan akademik program sarjana,"
Peraturan_Akademik_2023,19,49,2,2023,berlaku,341,kelulusan,Jenis dan sebutan gelar akademik serta singkatannya sesuai dengan peraturan yang berlaku dan diatur dalam Peraturan Rektor UPN “Veteran” Jawa Timur.
Peraturan_Akademik_2023,20,50,1,2023,berlaku,342,administrasi hasil belajar,"KHS memuat informasi tentang: a. logo UPN “Veteran” Jawa Timur, b.nama Universitas Universitas Pembangunan Nasional “Veteran” Jawa Timur, Cc, nama lengkap pemilik KHS, d. Nomor Induk Mahasiswa (NIM), e. nama program studi, f. nama fakultas, &. tempat, tanggal, bulan dan tahun penerbitan KHS, h.nama, Nomor Induk Pegawai (NIP) dan tanda tangan Wakil Dekan I (Bidang Akademik): i. stempel fakultas, j- semua nama mata kuliah yang ditempuh, bobot SKS dan nilai, k. IPS, 1. IPK."
Peraturan_Akademik_2023,20,50,2,2023,berlaku,343,administrasi hasil belajar,"KHS diterbitkan dalam bentuk cetakan rangkap 4 (empat) yang masing-masing diberikan kepada mahasiswa, pembimbing akademik, orang tua/wali dan arsip administrasi akademik,"
Peraturan_Akademik_2023,20,50,3,2023,berlaku,344,administrasi hasil belajar,KHS yang sah adalah yang telah ditandatangani oleh Wakil Dekan I (Bidang Akademik). Bagian Kedua Riwayat Akademik
Peraturan_Akademik_2023,20,51,1,2023,berlaku,345,administrasi hasil belajar,"Riwayat akademik merekam secara kronologis semua kegiatan akademik seorang mahasiswa sejak pertama kali masuk sebagai mahasiswa universitas hingga berhenti, baik karena lulus, putus studi, maupun mengundurkan diri,"
Peraturan_Akademik_2023,20,51,2,2023,berlaku,346,administrasi hasil belajar,"Status akademik mahasiswa pada tiap semester terekam dalam riwayat akademik di data base yang ada di BAKPK ataupun di Fakultas,"
Peraturan_Akademik_2023,20,51,3,2023,berlaku,347,administrasi hasil belajar,"Riwayat akademik digunakan sebagai sumber informasi bagi mahasiswa, pembimbing akademik, dan program studi tentang keberhasilan studi mahasiswa,"
Peraturan_Akademik_2023,20,51,4,2023,berlaku,348,administrasi hasil belajar,"Riwayat akademik dapat diterbitkan untuk keperluan tertentu atas permintaan mahasiswa,"
Peraturan_Akademik_2023,20,51,5,2023,berlaku,349,administrasi hasil belajar,Riwayat akademik yang akan digunakan sebagaimana dimaksud pada ayat (4) disahkan oleh Wakil Dekan ! (Bidang Akademik). Bagian Ketiga Ijazah
Peraturan_Akademik_2023,20,52,1,2023,berlaku,350,administrasi hasil belajar,"Ijazah diberikan kepada mahasiswa yang telah dinyatakan lulus dari suatu program studi, setelah diputuskan pada pelaksanaan penetapan kelulusan,"
Peraturan_Akademik_2023,20,52,2,2023,berlaku,351,administrasi hasil belajar,"Ijazah memuat informasi tentang: a. nomor ijazah nasional, b. logo UPN “Veteran” Jawa Timur, c. nama Universitas Universitas Pembangunan Nasional “Veteran” Jawa Timur, d. nomor keputusan dan peringkat akreditasi UPN “Veteran” Jawa Timur dan/atau Program Studi: e. program sarjana, f. nama program studi, g. nama lengkap pemilik ijazah, h. Nomor Induk Mahasiswa (NIM), i. Nomor Induk Kependudukan (NIK) atau Nomor Paspor untuk mahasiswa asing: j- tempat dan tanggal lahir pemilik ijazah, k. gelar akademik/sebutan yang diberikan beserta singkatannya, L tanggal, bulan, dan tahun kelulusan, m. tempat, tanggal, bulan dan tahun penerbitan ijazah, n. nama, Nomor Induk Pegawai (NIP) dan tanda tangan Rektor dan Dekan, Oo. stempel UPN “Veteran” Jawa Timur, p. foto pemilik ijazah berwarna ukuran 3x 4."
Peraturan_Akademik_2023,20,52,3,2023,berlaku,352,administrasi hasil belajar,"Ijazah ditulis dengan bentuk huruf dan ukuran yang dibakukan oleh UPN “Veteran” Jawa Timur,"
Peraturan_Akademik_2023,20,52,4,2023,berlaku,353,administrasi hasil belajar,"Tanggal penerbitan ijazah adalah tanggal penetapan Julusan di yudisium,"
Peraturan_Akademik_2023,20,52,5,2023,berlaku,354,administrasi hasil belajar,"Ijazah ditandatangani oleh Rektor dan Dekan,"
Peraturan_Akademik_2023,20,52,6,2023,berlaku,355,administrasi hasil belajar,"Ijazah diterbitkan menggunakan Bahasa Indonesia dan dapat diterjemahkan dalam Bahasa Inggris pada lembar yang berbeda, dan ditandatangani oleh Dekan atau pejabat resmi yang ditunjuk dan berwenang untuk menterjemahkan,"
Peraturan_Akademik_2023,20,52,7,2023,berlaku,356,administrasi hasil belajar,"Ijazah diterbitkan satu kali bagi setiap lulusan,"
Peraturan_Akademik_2023,20,52,8,2023,berlaku,357,administrasi hasil belajar,"Apabila ijazah hilang atau rusak, pemilik ijazah dapat meminta surat keterangan pengganti ijazah,"
